timestamp,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),temperature [°C],Solar:ElectricityProduced [kW](Hourly),Class,theft,transaction_id,node_id
2023-02-02 01:00:00,10.0,1.052393817848756,0.0,0.08929364362060764,0.8429371813278509,3.3125426144703933,50.0,2.363099134597092,14.486390280977782,15.536734056127488,21.39,0.05,Normal,Normal,0xf341dc1a2cb0429c,Node_2
2023-02-02 02:00:00,10.0,1.4937910484981367,0.0,0.050848457598378284,0.5022862751502396,2.4555991781443938,62.96,1.253748828520235,24.077469796188744,29.898033487823945,21.71,0.0,Normal,Normal,0x751ebefd67cc4762,Node_2
2023-02-02 03:00:00,10.0,1.7679961651731466,0.0,0.0,0.42034191496568474,2.12810495335141,50.0,0.0,9.306633730081309,19.226892602737816,22.12,0.73,Normal,Normal,0x46ce3d8ddc6840a6,Node_2
2023-02-02 04:00:00,10.0,0.9986672658636557,0.0,0.14142770766605486,0.36408301633653894,2.4386223641527183,85.59,5.358631196474698,26.947438778273458,46.60037400272255,21.22,0.0,Normal,Normal,0x619b0ac4aa324005,Node_2
2023-02-02 05:00:00,10.0,1.2333967687667338,0.0,0.0,0.45567114952763094,3.168430228570155,50.0,0.0,6.813265636818584,16.02991173590629,22.63,0.17,Normal,Normal,0x899eaa211eaa405c,Node_2
2023-02-02 06:00:00,10.0,2.273064613493295,0.0,0.0,2.653037351613736,3.0599984985274635,50.0,0.0,7.019378821773351,12.076602844753785,23.59,0.0,Normal,Normal,0x4082c2bd1baa4189,Node_2
2023-02-02 07:00:00,10.0,0.8402561142296576,0.0,0.0,1.6335015180609862,1.7322919436497308,52.99,0.0,15.55131288325304,30.21614419385274,24.87,1.4,Normal,Normal,0x347174f9479345bc,Node_2
2023-02-02 08:00:00,10.0,1.1152515301911587,0.5100450933705751,0.0,0.7636051268131854,2.793277381061415,54.65,0.0,15.924511673733859,37.54145055089533,27.71,0.7,Normal,Normal,0x4b57fa4893df4796,Node_2
2023-02-02 09:00:00,10.0,1.9254794139465738,0.36990396594246305,0.0,0.7083589874924918,2.696507748470495,53.56,0.0,17.769938228021225,26.078217539091046,26.76,6.66,Normal,Normal,0xcb6896a365254f9f,Node_2
2023-02-02 10:00:00,10.0,1.3160326716005384,1.3227972026479018,0.0,0.9685970074954681,3.303879351097933,70.43,0.0,22.4927386186797,42.83403494931131,29.68,5.85,Normal,Normal,0xa771f8c2848a4f38,Node_2
2023-02-02 11:00:00,12.99,3.287522027855943,1.4120753413970537,0.0,1.3509301220727636,6.199897380121054,50.0,0.0,7.11090688241419,16.29678931564446,29.51,6.56,Normal,Normal,0x23339ce50f3a4f8c,Node_2
2023-02-02 12:00:00,12.43,1.9751930403710414,1.5983962462790902,0.0,1.4996032293597046,5.711625134346748,74.0,0.0,22.55343583596364,47.86594713834308,29.48,7.74,Normal,Normal,0x9c7e19314afc496b,Node_2
2023-02-02 13:00:00,10.0,1.8307689629820578,0.26978612908677696,0.0,0.6271861245880216,2.9101911321097202,58.77,0.0,19.693593466927954,35.78262102360947,27.1,7.6,Normal,Normal,0x34319d9ed544407c,Node_2
2023-02-02 14:00:00,14.83,3.34754015436704,1.439944776459082,0.0,1.8766173259100905,7.129417619940061,50.0,0.0,10.520520111799756,30.422088479309807,31.79,1.7,Normal,Normal,0x0733b1569e734bbd,Node_2
2023-02-02 15:00:00,10.0,0.8295431552136141,1.1804464196538142,0.0,0.6170267196181376,1.5666194880376514,56.38,0.0,18.817673768303983,31.48573094511255,28.94,2.68,Normal,Normal,0xb1dc7b9ed50e4a82,Node_2
2023-02-02 16:00:00,10.0,1.5098672193055576,0.0,0.0,0.8099654738364471,2.5002132160487602,50.0,0.0,17.185896505482354,26.13011998738032,25.48,2.3,Normal,Normal,0xe6b5c12649d74cc0,Node_2
2023-02-02 17:00:00,10.24,2.3426591197670272,0.0,0.0,1.227892079005114,5.1581293483079795,50.0,0.0,16.394076241064898,31.78451680619197,25.71,0.35,Normal,Normal,0xb3be833dad5e4cc8,Node_2
2023-02-02 18:00:00,10.0,1.3650867496688748,0.0,0.0,2.5175010598597174,4.7480622120398035,60.61,0.0,15.045276066666716,39.87644712576314,23.6,0.42,Normal,Normal,0x13d1a06b319b4e5e,Node_2
2023-02-02 19:00:00,12.19,2.9000069033144737,0.0,0.0,3.394208008529762,3.994819394459209,50.49,0.0,14.734698850179374,28.154705818833644,24.24,0.45,Normal,Normal,0x5b1bd32def6a4f37,Node_2
2023-02-02 20:00:00,11.74,2.6699711815322225,0.0,0.31232428926196776,2.482610726307798,4.841022135113519,77.74,5.595044471204308,23.414421565243714,47.32025737970097,20.93,0.0,Normal,Normal,0xe0d264efeae74a0d,Node_2
2023-02-02 21:00:00,17.24,2.6162675344298174,0.0,0.37998082994902843,4.347930275128182,8.04948222101844,65.2,8.27901828696435,15.130878873779809,38.67902589141922,20.28,0.0,Normal,Normal,0x75dc2aeebcf14c75,Node_2
2023-02-02 22:00:00,10.0,1.2709182676674569,0.0,0.3592122008354647,1.705190699630615,1.9548181377463008,50.0,4.546738459030727,9.55179156760553,21.793050719757417,21.01,1.02,Normal,Normal,0x37cc135cdd4a4be5,Node_2
2023-02-02 23:00:00,10.0,1.090250171194713,0.0,0.5312411089494127,0.48854042934634373,2.2979078297794446,50.0,20.122519285434908,8.399080879098054,12.865782558355576,17.76,0.65,Normal,Normal,0xaef558675b064974,Node_2
2023-02-03 00:00:00,10.0,1.08202197766617,0.0,0.5265934976502759,0.5347585588940515,2.6787884180727435,50.0,10.65000747082606,12.861558439855557,17.40397053107748,20.39,0.0,Normal,Normal,0x9675fc8a934a4d5d,Node_2
2023-02-03 01:00:00,10.0,2.07643761535355,0.0,0.7095378007954825,0.8489674720169139,4.144258687315225,50.0,10.775497979689698,6.920913584357505,17.227973837931724,18.44,0.0,Normal,Normal,0x215a56327cac4f48,Node_2
2023-02-03 02:00:00,10.0,1.4487977092108548,0.0,0.5482571567304818,0.346756559215135,1.7477458128350598,50.52,8.038047900862887,15.79895213276602,23.207909351693903,19.66,0.0,Normal,Normal,0xca5ea2588d9e4c4e,Node_2
2023-02-03 03:00:00,10.0,1.8402219171654304,0.0,0.09818216196972805,0.9721131186698295,3.9557382575009,50.0,3.8073575796940204,11.707256228119938,24.25317385986825,21.15,0.31,Normal,Normal,0x9ee191e4041644e7,Node_2
2023-02-03 04:00:00,10.0,0.620125733066781,0.0,0.0,0.3693831282845104,1.2813871684075457,84.32,0.0,27.46088359125046,54.41050547065965,23.72,0.0,Normal,Normal,0xac5d9009b90d471e,Node_2
2023-02-03 05:00:00,10.0,0.9796828544934425,0.0,0.0,0.2656265679448224,1.5924078123887835,63.36,0.0,23.30504166835744,33.044200312988124,25.9,0.0,Normal,Normal,0x7a4d6fafd3834ab1,Node_2
2023-02-03 06:00:00,10.0,1.6037835818035195,0.04443703748269165,0.0,2.9259367717716773,3.774073679904214,60.02,0.0,17.462163526455857,40.00356076100066,26.13,0.0,Normal,Normal,0x89491fbe8976443c,Node_2
2023-02-03 07:00:00,10.0,1.4308652974894105,0.0,0.16626382631452574,2.4362821912733956,3.7489710036387622,84.72,6.528702128462916,23.906809026005458,49.91583295866626,20.9,2.33,Normal,Normal,0xd185444f6b424654,Node_2
2023-02-03 08:00:00,10.0,2.0517572402316704,0.2539035555396962,0.0,1.0228613494446648,4.375817384835799,66.75,0.0,18.458693438744824,40.803869386671295,26.66,3.24,Normal,Normal,0x5fccaf4a00e1451d,Node_2
2023-02-03 09:00:00,10.53,1.6799580730369366,1.332742875300072,0.0,1.2597787645360325,5.027001297485136,72.12,0.0,21.87556132427725,43.43072192978925,29.18,4.87,Normal,Normal,0x805eb2aef216492b,Node_2
2023-02-03 10:00:00,13.16,3.2853130215000608,2.2708052842118844,0.0,0.7687353133555215,6.343086892861408,50.0,0.0,6.069341991091985,16.686572187838724,31.11,5.65,Normal,Normal,0x6068175491f74500,Node_2
2023-02-03 11:00:00,10.0,1.1561247955217375,0.8269458278942605,0.0,0.9666998304497406,3.11090028082662,50.0,0.0,7.845014409015102,24.95992240522669,29.59,3.01,Normal,Normal,0x5ef14dd3ce7840ce,Node_2
2023-02-03 12:00:00,14.6,3.0211769176664918,1.7999640268350907,0.0,1.7733863849071774,6.975415705323818,50.0,0.0,16.109426802569374,26.079617192162576,31.6,6.16,Normal,Normal,0x32d2c2cef3494d0b,Node_2
2023-02-03 13:00:00,10.0,1.5764634436228817,1.579554992550596,0.0,1.442275108501124,4.119142928662469,50.0,0.0,15.677558521091404,22.788066737479355,31.56,3.39,Normal,Normal,0x7db42f83d95c4cb2,Node_2
2023-02-03 14:00:00,10.67,2.0423922451849665,1.0488233292250748,0.0,0.9178564601199427,6.359434463977127,50.0,0.0,11.07165202192078,22.661814926507606,28.77,4.92,Normal,Normal,0xc0b0973a035b419e,Node_2
2023-02-03 15:00:00,10.0,1.2887538499882596,0.5667049827948568,0.0,0.5954837511943945,2.0814324948656324,66.37,0.0,21.612171435614123,36.292433219025455,28.27,1.82,Normal,Normal,0x1d18aa1e3a3e4996,Node_2
2023-02-03 16:00:00,13.18,2.9099965493816535,0.0,0.0,1.2467384008446765,7.277041983471696,69.11,0.0,22.539373908003096,36.85837119431815,25.78,3.19,Normal,Normal,0x8bf2d0376a004aa3,Node_2
2023-02-03 17:00:00,10.82,3.0934632267176525,0.08288280682926619,0.0,1.5953644397744378,5.955429706182381,50.0,0.0,7.889752229579945,23.181273459560575,26.21,0.19,Normal,Normal,0xc66b4045d2564315,Node_2
2023-02-03 18:00:00,10.0,1.2795765352705195,0.0,0.0,1.9431234180830501,2.2786679383260493,70.17,0.0,21.18567935517359,48.639263962231084,24.57,0.0,Normal,Normal,0x683612c5092a473e,Node_2
2023-02-03 19:00:00,10.0,1.982745847735955,0.0,0.0,2.2552514680871125,4.489685545702572,50.0,0.0,9.98398907227946,23.115370309277814,23.4,0.0,Normal,Normal,0x1e67dd0abebb49f0,Node_2
2023-02-03 20:00:00,17.39,3.8315397848196113,0.0,0.06545241087077588,6.282425135524538,6.669072994664333,50.0,1.1981860316238717,8.751368287222439,17.99771394904809,21.78,0.0,Normal,Normal,0x06b613ce86714546,Node_2
2023-02-03 21:00:00,10.0,1.3642801518921082,0.0,0.0,2.4513283924979485,3.8512065609924515,50.0,0.0,10.383036010639998,21.43393568163259,25.71,0.0,Normal,Normal,0xbcb759d941044a1a,Node_2
2023-02-03 22:00:00,10.0,1.8689220229453671,0.0,0.0,2.6656562594545936,2.1114310822032785,50.0,0.0,14.239299401826901,27.7496776963537,22.25,0.59,Normal,Normal,0xcc21335ea1ef4206,Node_2
2023-02-03 23:00:00,10.0,1.0000366681851742,0.0,0.5509759162526683,0.3588599295526418,1.4118345510524184,102.21,29.235989590379248,22.28628170375401,45.625978035269334,17.78,0.65,Normal,Normal,0x63c30b5401bc408d,Node_2
2023-02-04 00:00:00,10.0,0.9229754334465682,0.0,0.2939871050557454,0.8188902106873892,2.5754496838537904,50.0,4.759648461620554,10.048219992253616,30.539730448751676,20.58,0.0,Normal,Normal,0x989b940d324643b3,Node_2
2023-02-04 01:00:00,10.0,1.1910513973654648,0.0,0.3283234049132079,0.40715073328876145,3.6578740985661558,69.58,9.431162998563797,21.600430391910635,35.66473728062189,18.95,0.0,Normal,Normal,0x61e3326aa65245b9,Node_2
2023-02-04 02:00:00,10.0,1.1825878372938192,0.0,0.1124815352138969,0.4791915565524611,1.7895265727231455,50.0,2.503485507656248,7.697123407052722,20.115408607337578,21.45,0.0,Normal,Normal,0xe5b14ee6714c459e,Node_2
2023-02-04 03:00:00,10.0,0.7818458346664172,0.0,0.0,0.5189028427896603,1.8377163941292474,50.0,0.0,11.776168179101019,25.037419749693765,22.72,0.0,Normal,Normal,0x0c0ee568771645ee,Node_2
2023-02-04 04:00:00,10.0,2.368028541830917,0.0,0.054517918339036034,0.8351701555381835,3.0106690376312124,85.86,1.1131976155084555,25.539432924616538,49.61839507552501,21.73,1.02,Normal,Normal,0xa2f81855897f4572,Node_2
2023-02-04 05:00:00,10.0,0.9229568466357754,0.0,0.0,0.4911137924319567,1.6035781391737984,52.31,0.0,17.274512270360734,26.19315329342187,22.77,0.18,Normal,Normal,0x4105d6bc1852426a,Node_2
2023-02-04 06:00:00,10.0,1.1218120127361182,0.0,0.0,2.1410818721015836,2.387745144641525,50.0,0.0,14.539202410121662,24.87775488011856,24.61,0.0,Normal,Normal,0xb723f244362748f9,Node_2
2023-02-04 07:00:00,11.53,1.4424291747829632,0.0,0.0,3.7614706479389786,5.0640377696790875,50.0,0.0,11.646256039347588,23.426596902081698,24.02,2.57,Normal,Normal,0x722652dc3f374548,Node_2
2023-02-04 08:00:00,11.43,2.7221445830916657,0.0,0.0,1.1194778157414649,5.674667783614197,50.0,0.0,10.482112943658759,26.842732060830322,25.95,3.33,Normal,Normal,0x3a41d73fc1a04ec4,Node_2
2023-02-04 09:00:00,13.49,3.2649644112378993,1.162828797205275,0.0,1.7458302305435327,6.107875881606622,50.0,0.0,15.108298430600867,29.57627643185441,29.11,0.0,Normal,Normal,0x999a24b89eb44262,Node_2
2023-02-04 10:00:00,10.0,2.4334157934899077,0.5999080668128997,0.0,0.6961156245569199,4.71194031554377,50.0,0.0,12.427847019808969,28.33702360386934,27.81,0.88,Normal,Normal,0xc2f312c160974f14,Node_2
2023-02-04 11:00:00,13.71,2.1225088134247643,1.3523335374362444,0.0,1.4135181455667432,7.218996108443642,50.0,0.0,7.573561488001654,22.244992165394084,29.76,6.85,Normal,Normal,0xb7f2c8b8470a4223,Node_2
2023-02-04 12:00:00,10.0,2.155375292698806,1.454435055120772,0.0,0.8944797332883131,3.0576577727746295,50.0,0.0,6.842394880665594,10.561805547404406,30.77,0.76,Normal,Normal,0x8c02ad0c5cb0454d,Node_2
2023-02-04 13:00:00,10.0,1.2568191472189196,1.0778639346805199,0.0,0.7689790647986771,2.975916986063248,50.0,0.0,8.063001447987123,21.089378059663353,29.88,6.23,Normal,Normal,0x54d8e17ef5f04fd8,Node_2
2023-02-04 14:00:00,10.0,0.9662603326491411,2.34935276760623,0.0,0.7619695972850355,2.550769447384695,50.0,0.0,8.992073048359238,18.664327920025954,31.04,6.01,Normal,Normal,0x57e2df34ac834ec4,Node_2
2023-02-04 15:00:00,14.32,3.1418272510275362,1.9422778108980896,0.0,1.4326361287314295,7.4704103100510535,50.0,0.0,13.065738578590988,19.96332709470534,30.53,2.38,Normal,Normal,0x8562751ec37e4353,Node_2
2023-02-04 16:00:00,11.92,2.8880186969319546,0.0,0.0,1.3903983413743135,7.152503857422489,50.99,0.0,16.1310742565722,30.351024773879658,25.95,0.4,Normal,Normal,0xfe1e263828eb420f,Node_2
2023-02-04 17:00:00,10.0,1.9882371819987485,0.5963423558351323,0.0,0.8877557227531784,3.0911691727475676,61.42,0.0,15.090248229710289,38.357807492764664,27.46,0.76,Normal,Normal,0x83aab9c2c0784964,Node_2
2023-02-04 18:00:00,25.26,5.495529135918741,0.0,0.0,8.149508426020832,11.065699174510888,74.03,0.0,26.97703850873353,39.38144101073989,22.86,0.3,Normal,Normal,0xf8aa3e4e092c499d,Node_2
2023-02-04 19:00:00,10.0,1.2782067516029565,0.0,0.0,2.8561690565969626,4.812155204937126,70.17,0.0,19.16751572418509,46.885207869419766,23.34,0.09,Normal,Normal,0xa2c9c2c0e6eb4a8a,Node_2
2023-02-04 20:00:00,10.0,1.2010056119442059,0.0,0.0,2.109251315641678,3.4241707568552338,60.24,0.0,17.34249138473724,38.74573928222371,25.05,0.68,Normal,Normal,0xadba3696b3ef4ebb,Node_2
2023-02-04 21:00:00,10.0,2.3499947985483063,0.0,0.2149728992706317,3.077898426006077,3.65434076933933,70.71,3.256273314282281,24.05774355521648,39.890715782148206,21.43,0.0,Normal,Normal,0x214df6c4e9d94c35,Node_2
2023-02-04 22:00:00,10.0,1.364393833439906,0.0,0.39148659308822414,2.5133207052965325,1.8010259518299152,50.0,12.766485168339814,10.792335137699105,15.702702348252064,19.94,0.23,Normal,Normal,0x1d9681688a2d4779,Node_2
2023-02-04 23:00:00,11.51,2.75519780071334,0.0,0.7301409929027796,1.0617238754590832,5.18489184813871,70.76,26.158481767132866,13.305013380422585,27.814164933666024,16.88,0.0,Normal,Normal,0x459546a03e464dde,Node_2
2023-02-05 00:00:00,10.0,0.7821057531886793,0.0,0.5028449342312222,0.2987681892155197,2.0013165660397028,50.0,5.918565440462224,7.530915730526998,16.615233673714844,20.66,0.13,Normal,Normal,0x29d9a01fe6e641a5,Node_2
2023-02-05 01:00:00,10.0,1.314644066708359,0.0,0.7625089459545881,0.46184709811896946,1.4714270618691017,86.08,10.980090161423725,22.27249505240937,52.07498107083231,19.51,0.0,Normal,Normal,0xcd928b96c946421e,Node_2
2023-02-05 02:00:00,10.0,0.8761134806755352,0.0,1.250196795368112,0.3422757839023888,2.048626919883432,61.87,10.537695409305151,14.918725372151258,26.43703211236393,18.5,0.62,Normal,Normal,0x747595f3d7af402a,Node_2
2023-02-05 03:00:00,10.0,0.5285272482324933,0.0,0.30336893011754223,0.37818861815238364,1.6787153013783154,74.17,6.979771554934462,17.365822580578463,42.47227458531547,20.94,0.0,Normal,Normal,0x9682bfd345ec4498,Node_2
2023-02-05 04:00:00,10.0,0.8451063892397968,0.0,0.0,0.27454492360996113,2.5799706621323035,64.34,0.0,16.534666286703676,39.87154454473089,23.27,0.0,Normal,Normal,0x0edaee20213f4580,Node_2
2023-02-05 05:00:00,10.0,1.1592230854944152,0.0,0.0,0.5056667418967392,2.665668315602781,50.0,0.0,10.056631252282976,14.848959457717006,24.29,0.29,Normal,Normal,0xe66acb7d42e94786,Node_2
2023-02-05 06:00:00,10.0,1.511707209994023,0.5781459206559856,0.0,1.693060941539281,1.73406886468914,64.5,0.0,18.794245690029577,45.01477562598291,28.0,0.0,Normal,Normal,0x15a2f54f82ad4172,Node_2
2023-02-05 07:00:00,10.0,0.9997916848270617,0.14718411855180735,0.0,1.4410165127656562,2.4694830699086805,56.95,0.0,17.762677516706816,34.48139877337118,26.42,0.57,Normal,Normal,0x3c3ad43918ab446f,Node_2
2023-02-05 08:00:00,10.0,1.3519951495521068,0.0,0.0,0.8782548653537792,4.1180720725960525,50.0,0.0,8.06106669023364,27.17614966792776,24.24,0.99,Normal,Normal,0x13b7e4ba855a424b,Node_2
2023-02-05 09:00:00,12.37,3.7980677405655783,0.5406863014827236,0.0,1.3267016934972005,6.520568624815218,50.0,0.0,8.823581076361233,28.41289477570416,27.19,4.13,Normal,Normal,0x1eeefa32d56c4b65,Node_2
2023-02-05 10:00:00,12.19,3.4607885185678926,1.5731198687444599,0.0,1.7348132853213263,4.926140057929973,50.0,0.0,13.012815369442961,29.661851701344855,29.4,5.87,Normal,Normal,0xd56fd22f0aed42ce,Node_2
2023-02-05 11:00:00,10.36,1.7767588897559465,1.7191647234605207,0.0,0.6750282261902348,4.5337537743498215,50.0,0.0,8.904325682130422,16.298203985089636,31.28,5.64,Normal,Normal,0xc9e38922471d4780,Node_2
2023-02-05 12:00:00,10.0,1.0385862607785323,2.8744415198854236,0.0,0.7312344511812346,2.4371921148455624,51.26,0.0,12.879631362297458,33.7790776283338,33.95,2.05,Normal,Normal,0x3e49ff987f224079,Node_2
2023-02-05 13:00:00,10.0,1.719430352368011,1.1653861044696816,0.0,0.7079978074084334,3.7358340169915873,50.0,0.0,7.756194006724433,14.95599418329266,28.52,9.31,Normal,Normal,0x5239d23400f049de,Node_2
2023-02-05 14:00:00,10.0,1.1366202557318414,0.9337748124429892,0.0,0.8641989971506692,1.9814062838077462,50.0,0.0,11.050334303509915,19.04856772762062,29.71,5.04,Normal,Normal,0xc48e040fb19f4fa2,Node_2
2023-02-05 15:00:00,10.0,2.2249588927455637,0.6232766877304947,0.0,0.8137942073291651,3.324581619623101,50.0,0.0,11.27479099321046,19.75945264140054,28.86,0.56,Normal,Normal,0x75e125cf71aa40ce,Node_2
2023-02-05 16:00:00,10.0,1.3191367305701547,0.48583571747799303,0.0,0.5485637696316537,4.402599382963621,50.0,0.0,11.666456290093617,29.733327846859623,27.28,1.38,Normal,Normal,0x2cc51b339db4465a,Node_2
2023-02-05 17:00:00,10.0,1.42784492324188,0.0,0.0,1.1040121629096937,2.9705873472413784,50.0,0.0,8.784045605802964,26.64212319318444,24.7,0.84,Normal,Normal,0xa31d6b81fc8648ac,Node_2
2023-02-05 18:00:00,14.17,1.8982146314154615,0.0,0.0,5.465922827361385,6.670143815406041,75.55,0.0,21.293290392292647,47.71275799050848,22.01,0.0,Normal,Normal,0x2aa2886df7f04813,Node_2
2023-02-05 19:00:00,19.76,3.6802752715034703,0.0,0.0,7.825795037669433,7.8492044430754,50.0,0.0,17.740053595925044,25.33062628886015,24.32,0.23,Normal,Normal,0x39d086343a544d23,Node_2
2023-02-05 20:00:00,10.41,2.919009775824428,0.0,0.0,2.9460062159977327,4.3472869055439185,51.29,0.0,12.424650187532626,32.009099294756524,25.03,0.25,Normal,Normal,0x60ced845420f4b28,Node_2
2023-02-05 21:00:00,19.34,4.085499317843932,0.0,0.13631754835241,7.725202854521476,6.616572495059456,56.0,4.718229872065134,18.91708156385982,29.011074402257815,21.03,0.13,Normal,Normal,0xaa56207d06a94033,Node_2
